-10804,-18520,1424,-4664,-19512,8952,1296,-23980,5508
-12020,-21412,772,-3832,-22276,10572,5200,-21024,3500
-9824,-22268,-2972,-1260,-21128,7992,5476,-18640,-4312
-8768,-18372,-308,-72,-18720,7400,6836,-15272,-4368
-6400,-19564,3160,4912,-18868,7492,11700,-15364,-4616
-7120,-16128,11856,9128,-12500,12324,13932,-11440,64
-1940,-9916,14444,10976,-7296,10532,12436,-7884,3384
6172,-6708,13412,14300,-4972,5656,13204,-7732,3352
13564,-12096,2208,15228,-11268,-2608,12720,-11668,2460
24304,-11740,-420,18772,-12588,-6908,13764,-13444,2280
18264,-14428,372,16924,-13376,-1020,16544,-7164,2984
14340,-12756,2488,14088,-13420,1996,14376,-5760,5992
22324,-22156,2380,21844,-22140,448,18768,-10956,6724
32767,-32768,17296,32767,-32768,10060,-196,-32768,7508
32767,-32768,-19120,32767,-32768,-31892,32767,-32768,-10040
32767,12740,4224,32767,12332,-2564,-1508,10096,4680
-476,22376,3848,-148,20804,5076,-7800,5728,15952
-6520,15572,12088,-3772,12860,11288,-6236,2572,13340
-4136,5656,8492,-2200,7288,8192,-8532,4208,13360
-8456,-15080,3508,-5484,-8104,13392,-2584,-12524,8676
-11468,-12168,544,-10664,-12932,7236,-516,-19800,5944
-10436,-14708,116,-5400,-14824,11868,2432,-18148,4020
-13032,-16764,1856,-4724,-16796,11636,6668,-18520,-108
-12004,-15980,6296,1368,-17044,13636,9416,-14668,-3248
-10228,-19896,6048,3072,-16688,12576,12528,-15224,-156
-8968,-15236,9928,6124,-13464,13704,13436,-12552,-708
-2212,-10200,11924,10252,-8872,9516,13420,-9732,292
4044,-11576,8964,10648,-8904,4588,11104,-9700,604
7216,-15412,8140,13848,-12080,2536,11900,-8904,1204
10632,-18572,6320,15988,-14008,324,12804,-11040,1912
11568,-20012,10764,18936,-13148,584,16712,-6996,4004
5156,-19732,12072,16212,-13696,6856,15788,-4688,7468
11796,-32768,17252,26008,-28296,4368,18316,-14988,8520
32767,-32768,26212,32767,-32768,2776,-3912,-32768,-2204
32767,-32768,8916,32767,-29048,-28888,32767,-32768,2968
26544,30788,13420,32767,14512,-26992,-296,13040,14040
-13956,5544,6292,-7764,5192,17796,-10272,-3072,17804
-16264,5368,5080,-10716,4788,13344,-7128,-4172,15740
-9456,-452,5204,-8556,3760,9432,-7980,-4732,12920
-14504,-684,264,-11976,-700,9156,-10280,-7596,8180
-12764,-2536,4300,-11880,-3440,8908,-3904,-13304,8104
-19084,-6916,1396,-13224,-7044,13544,-4036,-16776,7124
-15832,-6992,-728,-11456,-8680,9624,-2028,-16276,5264
-13140,-6864,-1840,-10684,-9240,8316,904,-17804,2088
